x,y
24.8892030636878,1.8830332802762e-06
25.0266230125579,2.44432253893383e-06
25.164042961428,3.14702864546349e-06
25.3014629102981,4.01942332634318e-06
25.4388828591682,5.14169991874997e-06
25.5763028080383,6.54530519062677e-06
25.7137227569084,8.26651677721969e-06
25.8511427057785,1.03599952061631e-05
25.9885626546486,1.28861737530627e-05
26.1259826035187,1.59113570078207e-05
26.2634025523888,1.96078917299363e-05
26.4008225012589,2.40668761194627e-05
26.538242450129,2.93220925612463e-05
26.6756623989991,3.54681225549522e-05
26.8130823478692,4.26026429249973e-05
26.9505022967394,5.08255253594808e-05
27.0879222456095,6.03808471435819e-05
27.2253421944796,7.14470553617941e-05
27.3627621433497,8.39536942020036e-05
27.5001820922198,9.79821494575268e-05
27.6376020410899,0.00011360283483352
27.77502198996,0.000130873146118423
27.9124419388301,0.000149955816592462
28.0498618877002,0.000171036792498646
28.1872818365703,0.000193797398717135
28.3247017854404,0.000218180008199594
28.4621217343105,0.000244098790890484
28.5995416831806,0.000271438918775101
28.7369616320507,0.000300090272076889
28.8743815809208,0.000329970683215924
29.011801529791,0.000360575743478829
29.1492214786611,0.000391640369678065
29.2866414275312,0.000422879666513964
29.4240613764013,0.000453992419448465
29.5614813252714,0.000484664703172408
29.6989012741415,0.000514270440169903
29.8363212230116,0.000542597771382373
29.9737411718817,0.000569357209191452
30.1111611207518,0.000594281779901538
30.2485810696219,0.000617134739117404
30.386001018492,0.000637714719401916
30.5234209673621,0.000655349941233808
30.6608409162322,0.000670344560163694
30.7982608651023,0.000682813511970498
30.9356808139724,0.000692832058435891
31.0731007628426,0.000700532091821444
31.2105207117127,0.0007061011185663
31.3479406605828,0.000709551311180219
31.4853606094529,0.000711498726450662
31.622780558323,0.000712458801708472
31.7602005071931,0.000712827695856688
31.8976204560632,0.000713013025036452
32.0350404049333,0.000713425787674651
32.1724603538034,0.000714621983310931
32.3098803026735,0.000717124494200666
32.4473002515436,0.000721151477168619
32.5847202004137,0.000726943612488403
32.7221401492838,0.000734680478206328
32.8595600981539,0.000744475849803219
32.996980047024,0.000756554363499223
33.1343999958942,0.000770920438187128
33.2718199447643,0.000787054879954719
33.4092398936344,0.000804686436434824
33.5466598425045,0.000823485207332131
33.6840797913746,0.00084306956034314
33.8214997402447,0.000862997808945833
33.9589196891148,0.000882585884189737
34.0963396379849,0.000901299029387321
34.233759586855,0.000918688194975864
34.3711795357251,0.000934341337693844
34.5085994845952,0.000947895081379122
34.6460194334653,0.000958999636932252
34.7834393823354,0.00096686753248659
34.9208593312055,0.000972039919863319
35.0582792800756,0.000974638304324184
35.1956992289458,0.000974904677709935
35.3331191778159,0.000973204011534647
35.470539126686,0.000970026395815267
35.6079590755561,0.000966098270246887
35.7453790244262,0.000962672901134445
35.8827989732963,0.000960763633635437
36.0202189221664,0.000961462418658387
36.1576388710365,0.000965940241946251
36.2950588199066,0.000975435577267252
36.4324787687767,0.000992793024565089
36.5698987176468,0.00101899709914079
36.7073186665169,0.00105498006372646
36.844738615387,0.00110199274867177
36.9821585642571,0.00116121583243006
37.1195785131272,0.00123374114709052
37.2569984619974,0.00132283293146789
37.3944184108675,0.00142871744903803
37.5318383597376,0.00155047412005429
37.6692583086077,0.00168829677758398
37.8066782574778,0.00184214711789708
37.9440982063479,0.00201174293357769
38.081518155218,0.00219808239545253
38.2189381040881,0.00239995785587406
38.3563580529582,0.0026139693057289
38.4937780018283,0.00283840177005983
38.6311979506984,0.00307129253454057
38.7686178995685,0.00331044512420821
38.9060378484386,0.00355344690204819
39.0434577973087,0.00379649202773183
39.1808777461788,0.0040360850759329
39.318297695049,0.00426928781946659
39.4557176439191,0.00449316412823808
39.5931375927892,0.00470481836461216
39.7305575416593,0.00490072528910918
39.8679774905294,0.00507431701839281
40.0053974393995,0.00522652165133514
40.1428173882696,0.00535551484901395
40.2802373371397,0.00545981878569249
40.4176572860098,0.0055383257424907
40.5550772348799,0.00559028084712417
40.69249718375,0.00560921630733856
40.8299171326201,0.00560220196672941
40.9673370814902,0.0055703758506259
41.1047570303603,0.00551526480600005
41.2421769792305,0.00543875935608234
41.3795969281006,0.00534308741778854
41.5170168769707,0.00522831788358782
41.6544368258408,0.00510112305302617
41.7918567747109,0.00496515379398326
41.929276723581,0.00482352342355737
42.0666966724511,0.00467931664683825
42.2041166213212,0.00453554130809163
42.3415365701913,0.00439628065354967
42.4789565190614,0.00426464665291319
42.6163764679315,0.00414235621682354
42.7537964168016,0.00403105164799101
42.8912163656717,0.00393200899037566
43.0286363145418,0.00384612586246186
43.1660562634119,0.00377569012132593
43.303476212282,0.00372017945826465
43.4408961611522,0.00367739799581154
43.5783161100223,0.00364634961193646
43.7157360588924,0.00362579556650534
43.8531560077625,0.00361429466456874
43.9905759566326,0.00361072394573576
44.1279959055027,0.00361289780356935
44.2654158543728,0.00361815434394193
44.4028358032429,0.00362505472289502
44.540255752113,0.00363238100844732
44.6776757009831,0.00363918451210707
44.8150956498532,0.00364476654245117
44.9525155987233,0.00364899096623366
45.0899355475934,0.00365291461052256
45.2273554964635,0.00365790819086164
45.3647754453336,0.00366587267647126
45.5021953942038,0.00367924360066325
45.6396153430739,0.00370129010839447
45.777035291944,0.00373970879329804
45.9144552408141,0.00379729772903423
46.0518751896842,0.00387910018258475
46.1892951385543,0.003990493140299
46.3267150874244,0.00413713179947541
46.4641350362945,0.00432489262973721
46.6015549851646,0.0045726566061605
46.7389749340347,0.004878037928975
46.8763948829048,0.00524598039610895
47.0138148317749,0.00568177267172107
47.151234780645,0.00619023621384017
47.2886547295151,0.006775630752078
47.4260746783852,0.00745739578998463
47.5634946272554,0.00822705995291916
47.7009145761255,0.00908076636966685
47.8383345249956,0.0100176061093121
47.9757544738657,0.0110353982249798
48.1131744227358,0.0121306359039733
48.2505943716059,0.013307804663952
48.388014320476,0.0145517391748237
48.5254342693461,0.0158465365416132
48.6628542182162,0.0171812715793731
48.8002741670863,0.018543828788188
48.9376941159564,0.0199209997493548
49.0751140648265,0.0212960252912447
49.2125340136966,0.0226462270803122
49.3499539625667,0.023956008242004
49.4873739114368,0.0252096787559236
49.624793860307,0.0263919168947404
49.7622138091771,0.0274879870628831
49.8996337580472,0.0284746836313901
50.0370537069173,0.0293255073090524
50.1744736557874,0.0300478553880136
50.3118936046575,0.0306348065634738
50.4493135535276,0.0310815946425123
50.5867335023977,0.0313857038400538
50.7241534512678,0.0315410798554843
50.8615734001379,0.0315310936107434
50.998993349008,0.0313918712206929
51.1364132978781,0.0311333670699204
51.2738332467482,0.0307674549153679
51.4112531956183,0.030307738640421
51.5486731444884,0.0297690235474332
51.6860930933586,0.0291605443719785
51.8235130422287,0.0285185977880546
51.9609329910988,0.0278608291832624
52.0983529399689,0.0272043912880882
52.235772888839,0.0265656661081362
52.3731928377091,0.0259599900769708
52.5106127865792,0.0254147666429707
52.6480327354493,0.0249352912175843
52.7854526843194,0.0245271951692392
52.9228726331895,0.0241952739026082
53.0602925820596,0.0239419204435391
53.1977125309297,0.0237671082992998
53.3351324797998,0.0236798640217456
53.4725524286699,0.0236633420219266
53.60997237754,0.0237031479585688
53.7473923264102,0.023788509963485
53.8848122752803,0.0239075054939498
54.0222322241504,0.0240473293072674
